purchase_date,time_to_go,takeoff_date,price,day_of_week,month,unsold_tickets,number_of_quotes
2015/6/11,23,2015/6/13,1141,6,6,406,81
2015/6/11,22,2015/6/13,1318,6,6,398,79
2015/6/11,21,2015/6/13,1109,6,6,392,78
2015/6/11,20,2015/6/13,1419,6,6,385,77
2015/6/11,19,2015/6/13,1122,6,6,374,74
2015/6/11,18,2015/6/13,1191,6,6,367,73
2015/6/11,17,2015/6/13,1300,6,6,354,70
2015/6/11,16,2015/6/13,1056,6,6,347,69
2015/6/12,15,2015/6/13,1200,6,6,346,69
2015/6/12,14,2015/6/13,1460,6,6,341,68
2015/6/12,13,2015/6/13,1389,6,6,333,66
2015/6/12,12,2015/6/13,1277,6,6,319,63
2015/6/12,11,2015/6/13,1036,6,6,314,62
2015/6/12,10,2015/6/13,1315,6,6,310,62
2015/6/12,9,2015/6/13,1322,6,6,300,60
2015/6/12,8,2015/6/13,1040,6,6,290,58
2015/6/13,7,2015/6/13,1043,6,6,286,57
2015/6/13,6,2015/6/13,1122,6,6,274,54
2015/6/13,5,2015/6/13,1310,6,6,270,54
2015/6/13,4,2015/6/13,1203,6,6,256,51
2015/6/13,3,2015/6/13,1295,6,6,250,50
2015/6/13,2,2015/6/13,1063,6,6,243,48
2015/6/13,1,2015/6/13,1019,6,6,238,47
2015/5/15,240,2015/6/14,1415,0,6,2000,400
2015/5/15,239,2015/6/14,1309,0,6,1989,397
2015/5/15,238,2015/6/14,1344,0,6,1977,395
2015/5/15,237,2015/6/14,1198,0,6,1972,394
2015/5/15,236,2015/6/14,1481,0,6,1967,393
2015/5/15,235,2015/6/14,1048,0,6,1960,392
2015/5/15,234,2015/6/14,1419,0,6,1958,391
2015/5/15,233,2015/6/14,1420,0,6,1947,389
2015/5/16,232,2015/6/14,1214,0,6,1943,388
2015/5/16,231,2015/6/14,1430,0,6,1931,386
2015/5/16,230,2015/6/14,1044,0,6,1918,383
2015/5/16,229,2015/6/14,1222,0,6,1914,382
2015/5/16,228,2015/6/14,1374,0,6,1912,382
2015/5/16,227,2015/6/14,1268,0,6,1906,381
2015/5/16,226,2015/6/14,1101,0,6,1901,380
2015/5/16,225,2015/6/14,1013,0,6,1892,378
2015/5/17,224,2015/6/14,1181,0,6,1890,378
2015/5/17,223,2015/6/14,1228,0,6,1884,376
2015/5/17,222,2015/6/14,1144,0,6,1879,375
2015/5/17,221,2015/6/14,1346,0,6,1866,373
2015/5/17,220,2015/6/14,1493,0,6,1854,370
2015/5/17,219,2015/6/14,1190,0,6,1843,368
2015/5/17,218,2015/6/14,1006,0,6,1831,366
2015/5/17,217,2015/6/14,1105,0,6,1821,364
2015/5/18,216,2015/6/14,1247,0,6,1818,363
2015/5/18,215,2015/6/14,1382,0,6,1815,363
2015/5/18,214,2015/6/14,1024,0,6,1805,361
2015/5/18,213,2015/6/14,1484,0,6,1803,360
2015/5/18,212,2015/6/14,1463,0,6,1800,360
2015/5/18,211,2015/6/14,1391,0,6,1797,359
2015/5/18,210,2015/6/14,1000,0,6,1785,357
2015/5/19,209,2015/6/14,1328,0,6,1774,354
2015/5/19,208,2015/6/14,1314,0,6,1762,352
2015/5/19,207,2015/6/14,1110,0,6,1753,350
2015/5/19,206,2015/6/14,1030,0,6,1751,350
2015/5/19,205,2015/6/14,1293,0,6,1740,348
2015/5/19,204,2015/6/14,1445,0,6,1732,346
2015/5/19,203,2015/6/14,1299,0,6,1719,343
2015/5/19,202,2015/6/14,1155,0,6,1712,342
2015/5/20,201,2015/6/14,1330,0,6,1708,341
2015/5/20,200,2015/6/14,1087,0,6,1704,340
2015/5/20,199,2015/6/14,1439,0,6,1691,338
2015/5/20,198,2015/6/14,1317,0,6,1679,335
2015/5/20,197,2015/6/14,1184,0,6,1668,333
2015/5/20,196,2015/6/14,1177,0,6,1665,333
2015/5/20,195,2015/6/14,1027,0,6,1655,331
2015/5/20,194,2015/6/14,1445,0,6,1642,328
2015/5/21,193,2015/6/14,1004,0,6,1638,327
2015/5/21,192,2015/6/14,1423,0,6,1631,326
2015/5/21,191,2015/6/14,1314,0,6,1624,324
2015/5/21,190,2015/6/14,1143,0,6,1621,324
2015/5/21,189,2015/6/14,1047,0,6,1613,322
2015/5/21,188,2015/6/14,1112,0,6,1608,321
2015/5/21,187,2015/6/14,1135,0,6,1599,319
2015/5/21,186,2015/6/14,1424,0,6,1595,319
2015/5/22,185,2015/6/14,1112,0,6,1583,316
2015/5/22,184,2015/6/14,1284,0,6,1581,316
2015/5/22,183,2015/6/14,1387,0,6,1570,314
2015/5/22,182,2015/6/14,1067,0,6,1567,313
2015/5/22,181,2015/6/14,1055,0,6,1565,313
2015/5/22,180,2015/6/14,1283,0,6,1564,312
2015/5/22,179,2015/6/14,1492,0,6,1561,312
2015/5/23,178,2015/6/14,1004,0,6,1557,311
2015/5/23,177,2015/6/14,1272,0,6,1545,309
2015/5/23,176,2015/6/14,1270,0,6,1539,307
2015/5/23,175,2015/6/14,1365,0,6,1531,306
2015/5/23,174,2015/6/14,1002,0,6,1520,304
2015/5/23,173,2015/6/14,1324,0,6,1507,301
2015/5/23,172,2015/6/14,1242,0,6,1497,299
2015/5/23,171,2015/6/14,1438,0,6,1484,296
2015/5/24,170,2015/6/14,1474,0,6,1477,295
2015/5/24,169,2015/6/14,1452,0,6,1470,294
2015/5/24,168,2015/6/14,1233,0,6,1458,291
2015/5/24,167,2015/6/14,1236,0,6,1456,291
2015/5/24,166,2015/6/14,1076,0,6,1445,289
2015/5/24,165,2015/6/14,1332,0,6,1432,286
2015/5/24,164,2015/6/14,1197,0,6,1425,285
2015/5/24,163,2015/6/14,1333,0,6,1420,284
2015/5/25,162,2015/6/14,1167,0,6,1412,282
2015/5/25,161,2015/6/14,1053,0,6,1406,281
2015/5/25,160,2015/6/14,1386,0,6,1403,280
2015/5/25,159,2015/6/14,1119,0,6,1392,278
2015/5/25,158,2015/6/14,1232,0,6,1386,277
2015/5/25,157,2015/6/14,1476,0,6,1382,276
2015/5/25,156,2015/6/14,1149,0,6,1381,276
2015/5/25,155,2015/6/14,1026,0,6,1376,275
2015/5/26,154,2015/6/14,1062,0,6,1373,274
2015/5/26,153,2015/6/14,1441,0,6,1361,272
2015/5/26,152,2015/6/14,1031,0,6,1350,270
2015/5/26,151,2015/6/14,1119,0,6,1348,269
2015/5/26,150,2015/6/14,1378,0,6,1334,266
2015/5/26,149,2015/6/14,1057,0,6,1320,264
2015/5/26,148,2015/6/14,1067,0,6,1306,261
2015/5/27,147,2015/6/14,1138,0,6,1304,260
2015/5/27,146,2015/6/14,1131,0,6,1301,260
2015/5/27,145,2015/6/14,1102,0,6,1299,259
2015/5/27,144,2015/6/14,1148,0,6,1288,257
2015/5/27,143,2015/6/14,1447,0,6,1284,256
2015/5/27,142,2015/6/14,1385,0,6,1281,256
2015/5/27,141,2015/6/14,1295,0,6,1269,253
2015/5/27,140,2015/6/14,1411,0,6,1256,251
2015/5/28,139,2015/6/14,1402,0,6,1255,251
2015/5/28,138,2015/6/14,1412,0,6,1245,249
2015/5/28,137,2015/6/14,1010,0,6,1233,246
2015/5/28,136,2015/6/14,1439,0,6,1219,243
2015/5/28,135,2015/6/14,1422,0,6,1210,242
2015/5/28,134,2015/6/14,1191,0,6,1203,240
2015/5/28,133,2015/6/14,1408,0,6,1202,240
2015/5/28,132,2015/6/14,1406,0,6,1197,239
2015/5/29,131,2015/6/14,1486,0,6,1186,237
2015/5/29,130,2015/6/14,1361,0,6,1173,234
2015/5/29,129,2015/6/14,1408,0,6,1170,234
2015/5/29,128,2015/6/14,1467,0,6,1168,233
2015/5/29,127,2015/6/14,1200,0,6,1155,231
2015/5/29,126,2015/6/14,1228,0,6,1150,230
2015/5/29,125,2015/6/14,1039,0,6,1137,227
2015/5/29,124,2015/6/14,1285,0,6,1131,226
2015/5/30,123,2015/6/14,1047,0,6,1125,225
2015/5/30,122,2015/6/14,1220,0,6,1111,222
2015/5/30,121,2015/6/14,1167,0,6,1106,221
2015/5/30,120,2015/6/14,1105,0,6,1095,219
2015/5/30,119,2015/6/14,1119,0,6,1085,217
2015/5/30,118,2015/6/14,1418,0,6,1076,215
2015/5/30,117,2015/6/14,1178,0,6,1071,214
2015/5/31,116,2015/6/14,1497,0,6,1064,212
2015/5/31,115,2015/6/14,1352,0,6,1051,210
2015/5/31,114,2015/6/14,1027,0,6,1046,209
2015/5/31,113,2015/6/14,1066,0,6,1044,208
2015/5/31,112,2015/6/14,1422,0,6,1032,206
2015/5/31,111,2015/6/14,1455,0,6,1031,206
2015/5/31,110,2015/6/14,1458,0,6,1021,204
2015/5/31,109,2015/6/14,1186,0,6,1008,201
2015/6/1,108,2015/6/14,1028,0,6,1004,200
2015/6/1,107,2015/6/14,1419,0,6,991,198
2015/6/1,106,2015/6/14,1474,0,6,987,197
2015/6/1,105,2015/6/14,1475,0,6,979,195
2015/6/1,104,2015/6/14,1067,0,6,967,193
2015/6/1,103,2015/6/14,1436,0,6,964,192
2015/6/1,102,2015/6/14,1329,0,6,958,191
2015/6/1,101,2015/6/14,1471,0,6,950,190
2015/6/2,100,2015/6/14,1362,0,6,942,188
2015/6/2,99,2015/6/14,1132,0,6,932,186
2015/6/2,98,2015/6/14,1196,0,6,924,184
2015/6/2,97,2015/6/14,1404,0,6,913,182
2015/6/2,96,2015/6/14,1421,0,6,905,181
2015/6/2,95,2015/6/14,1098,0,6,900,180
2015/6/2,94,2015/6/14,1135,0,6,892,178
2015/6/2,93,2015/6/14,1324,0,6,886,177
2015/6/3,92,2015/6/14,1087,0,6,872,174
2015/6/3,91,2015/6/14,1081,0,6,860,172
2015/6/3,90,2015/6/14,1191,0,6,847,169
2015/6/3,89,2015/6/14,1104,0,6,846,169
2015/6/3,88,2015/6/14,1303,0,6,844,168
2015/6/3,87,2015/6/14,1233,0,6,839,167
2015/6/3,86,2015/6/14,1237,0,6,825,165
2015/6/4,85,2015/6/14,1355,0,6,818,163
2015/6/4,84,2015/6/14,1291,0,6,816,163
2015/6/4,83,2015/6/14,1043,0,6,814,162
2015/6/4,82,2015/6/14,1374,0,6,803,160
2015/6/4,81,2015/6/14,1357,0,6,801,160
2015/6/4,80,2015/6/14,1224,0,6,791,158
2015/6/4,79,2015/6/14,1102,0,6,778,155
2015/6/4,78,2015/6/14,1406,0,6,777,155
2015/6/5,77,2015/6/14,1345,0,6,770,154
2015/6/5,76,2015/6/14,1317,0,6,762,152
2015/6/5,75,2015/6/14,1500,0,6,757,151
2015/6/5,74,2015/6/14,1425,0,6,748,149
2015/6/5,73,2015/6/14,1239,0,6,746,149
2015/6/5,72,2015/6/14,1145,0,6,737,147
2015/6/5,71,2015/6/14,1346,0,6,725,145
2015/6/5,70,2015/6/14,1052,0,6,717,143
2015/6/6,69,2015/6/14,1107,0,6,715,143
2015/6/6,68,2015/6/14,1390,0,6,705,141
2015/6/6,67,2015/6/14,1225,0,6,702,140
2015/6/6,66,2015/6/14,1260,0,6,700,140
2015/6/6,65,2015/6/14,1034,0,6,692,138
2015/6/6,64,2015/6/14,1188,0,6,690,138
2015/6/6,63,2015/6/14,1098,0,6,685,137
2015/6/6,62,2015/6/14,1455,0,6,672,134
2015/6/7,61,2015/6/14,1229,0,6,670,134
2015/6/7,60,2015/6/14,1156,0,6,666,133
2015/6/7,59,2015/6/14,1256,0,6,652,130
2015/6/7,58,2015/6/14,1179,0,6,643,128
2015/6/7,57,2015/6/14,1043,0,6,630,126
2015/6/7,56,2015/6/14,1436,0,6,622,124
2015/6/7,55,2015/6/14,1374,0,6,608,121
2015/6/8,54,2015/6/14,1361,0,6,594,118
2015/6/8,53,2015/6/14,1469,0,6,581,116
2015/6/8,52,2015/6/14,1362,0,6,579,115
2015/6/8,51,2015/6/14,1065,0,6,575,115
2015/6/8,50,2015/6/14,1401,0,6,573,114
2015/6/8,49,2015/6/14,1176,0,6,563,112
2015/6/8,48,2015/6/14,1214,0,6,557,111
2015/6/8,47,2015/6/14,1448,0,6,551,110
2015/6/9,46,2015/6/14,1167,0,6,540,108
2015/6/9,45,2015/6/14,1348,0,6,530,106
2015/6/9,44,2015/6/14,1318,0,6,517,103
2015/6/9,43,2015/6/14,1483,0,6,507,101
2015/6/9,42,2015/6/14,1261,0,6,496,99
2015/6/9,41,2015/6/14,1442,0,6,489,97
2015/6/9,40,2015/6/14,1085,0,6,484,96
2015/6/9,39,2015/6/14,1455,0,6,478,95
2015/6/10,38,2015/6/14,1286,0,6,469,93
2015/6/10,37,2015/6/14,1027,0,6,463,92
2015/6/10,36,2015/6/14,1062,0,6,451,90
2015/6/10,35,2015/6/14,1230,0,6,442,88
2015/6/10,34,2015/6/14,1334,0,6,433,86
2015/6/10,33,2015/6/14,1375,0,6,426,85
2015/6/10,32,2015/6/14,1220,0,6,420,84
2015/6/10,31,2015/6/14,1294,0,6,409,81
2015/6/11,30,2015/6/14,1326,0,6,406,81
2015/6/11,29,2015/6/14,1306,0,6,401,80
2015/6/11,28,2015/6/14,1235,0,6,400,80
2015/6/11,27,2015/6/14,1465,0,6,391,78
2015/6/11,26,2015/6/14,1070,0,6,385,77
2015/6/11,25,2015/6/14,1439,0,6,372,74
2015/6/11,24,2015/6/14,1203,0,6,358,71
2015/6/12,23,2015/6/14,1314,0,6,353,70
2015/6/12,22,2015/6/14,1450,0,6,340,68
2015/6/12,21,2015/6/14,1116,0,6,335,67
2015/6/12,20,2015/6/14,1045,0,6,332,66
2015/6/12,19,2015/6/14,1460,0,6,321,64
2015/6/12,18,2015/6/14,1168,0,6,309,61
2015/6/12,17,2015/6/14,1459,0,6,299,59
2015/6/12,16,2015/6/14,1065,0,6,285,57
2015/6/13,15,2015/6/14,1103,0,6,276,55
2015/6/13,14,2015/6/14,1271,0,6,262,52
2015/6/13,13,2015/6/14,1489,0,6,257,51
2015/6/13,12,2015/6/14,1104,0,6,245,49
2015/6/13,11,2015/6/14,1168,0,6,241,48
2015/6/13,10,2015/6/14,1055,0,6,229,45
2015/6/13,9,2015/6/14,1466,0,6,227,45
2015/6/13,8,2015/6/14,1237,0,6,224,44
2015/6/14,7,2015/6/14,1307,0,6,212,42
2015/6/14,6,2015/6/14,1462,0,6,204,40
2015/6/14,5,2015/6/14,1333,0,6,199,39
2015/6/14,4,2015/6/14,1364,0,6,192,38
2015/6/14,3,2015/6/14,1350,0,6,190,38
2015/6/14,2,2015/6/14,1390,0,6,177,35
2015/6/14,1,2015/6/14,1081,0,6,168,33
2015/5/16,240,2015/6/15,1034,1,6,2000,400
2015/5/16,239,2015/6/15,1461,1,6,1993,398
2015/5/16,238,2015/6/15,1336,1,6,1984,396
2015/5/16,237,2015/6/15,1399,1,6,1973,394
2015/5/16,236,2015/6/15,1039,1,6,1972,394
2015/5/16,235,2015/6/15,1475,1,6,1970,394
2015/5/16,234,2015/6/15,1103,1,6,1957,391
2015/5/16,233,2015/6/15,1062,1,6,1948,389
2015/5/17,232,2015/6/15,1483,1,6,1943,388
2015/5/17,231,2015/6/15,1063,1,6,1942,388
2015/5/17,230,2015/6/15,1349,1,6,1940,388
2015/5/17,229,2015/6/15,1204,1,6,1928,385
2015/5/17,228,2015/6/15,1329,1,6,1926,385
2015/5/17,227,2015/6/15,1426,1,6,1912,382
2015/5/17,226,2015/6/15,1133,1,6,1899,379
2015/5/17,225,2015/6/15,1484,1,6,1896,379
2015/5/18,224,2015/6/15,1419,1,6,1895,379
2015/5/18,223,2015/6/15,1465,1,6,1893,378
2015/5/18,222,2015/6/15,1161,1,6,1887,377
2015/5/18,221,2015/6/15,1133,1,6,1882,376
2015/5/18,220,2015/6/15,1267,1,6,1868,373
2015/5/18,219,2015/6/15,1392,1,6,1864,372
2015/5/18,218,2015/6/15,1033,1,6,1861,372
2015/5/18,217,2015/6/15,1240,1,6,1854,370
2015/5/19,216,2015/6/15,1200,1,6,1845,369
2015/5/19,215,2015/6/15,1244,1,6,1844,368
2015/5/19,214,2015/6/15,1213,1,6,1838,367
2015/5/19,213,2015/6/15,1267,1,6,1824,364
2015/5/19,212,2015/6/15,1366,1,6,1822,364
2015/5/19,211,2015/6/15,1167,1,6,1820,364
2015/5/19,210,2015/6/15,1072,1,6,1817,363
2015/5/20,209,2015/6/15,1033,1,6,1813,362
2015/5/20,208,2015/6/15,1174,1,6,1801,360
2015/5/20,207,2015/6/15,1283,1,6,1793,358
2015/5/20,206,2015/6/15,1088,1,6,1787,357
2015/5/20,205,2015/6/15,1142,1,6,1776,355
2015/5/20,204,2015/6/15,1242,1,6,1772,354
2015/5/20,203,2015/6/15,1197,1,6,1765,353
2015/5/20,202,2015/6/15,1301,1,6,1761,352
2015/5/21,201,2015/6/15,1081,1,6,1758,351
2015/5/21,200,2015/6/15,1346,1,6,1750,350
2015/5/21,199,2015/6/15,1408,1,6,1738,347
2015/5/21,198,2015/6/15,1130,1,6,1729,345
2015/5/21,197,2015/6/15,1241,1,6,1715,343
2015/5/21,196,2015/6/15,1177,1,6,1707,341
2015/5/21,195,2015/6/15,1015,1,6,1697,339
2015/5/21,194,2015/6/15,1071,1,6,1696,339
2015/5/22,193,2015/6/15,1033,1,6,1682,336
2015/5/22,192,2015/6/15,1399,1,6,1670,334
2015/5/22,191,2015/6/15,1176,1,6,1659,331
2015/5/22,190,2015/6/15,1181,1,6,1651,330
2015/5/22,189,2015/6/15,1419,1,6,1637,327
2015/5/22,188,2015/6/15,1411,1,6,1632,326
2015/5/22,187,2015/6/15,1499,1,6,1628,325
2015/5/22,186,2015/6/15,1075,1,6,1614,322
2015/5/23,185,2015/6/15,1465,1,6,1607,321
2015/5/23,184,2015/6/15,1209,1,6,1601,320
2015/5/23,183,2015/6/15,1150,1,6,1600,320
2015/5/23,182,2015/6/15,1165,1,6,1589,317
2015/5/23,181,2015/6/15,1033,1,6,1587,317
2015/5/23,180,2015/6/15,1368,1,6,1583,316
2015/5/23,179,2015/6/15,1119,1,6,1578,315
2015/5/24,178,2015/6/15,1285,1,6,1573,314
2015/5/24,177,2015/6/15,1300,1,6,1561,312
2015/5/24,176,2015/6/15,1244,1,6,1548,309
2015/5/24,175,2015/6/15,1336,1,6,1543,308
2015/5/24,174,2015/6/15,1448,1,6,1533,306
2015/5/24,173,2015/6/15,1059,1,6,1527,305
2015/5/24,172,2015/6/15,1378,1,6,1526,305
2015/5/24,171,2015/6/15,1169,1,6,1520,304
2015/5/25,170,2015/6/15,1355,1,6,1515,303
2015/5/25,169,2015/6/15,1196,1,6,1506,301
2015/5/25,168,2015/6/15,1409,1,6,1498,299
2015/5/25,167,2015/6/15,1003,1,6,1495,299
2015/5/25,166,2015/6/15,1446,1,6,1489,297
2015/5/25,165,2015/6/15,1368,1,6,1475,295
2015/5/25,164,2015/6/15,1207,1,6,1463,292
2015/5/25,163,2015/6/15,1478,1,6,1461,292
2015/5/26,162,2015/6/15,1174,1,6,1451,290
2015/5/26,161,2015/6/15,1146,1,6,1445,289
2015/5/26,160,2015/6/15,1059,1,6,1431,286
2015/5/26,159,2015/6/15,1259,1,6,1425,285
2015/5/26,158,2015/6/15,1464,1,6,1412,282
2015/5/26,157,2015/6/15,1104,1,6,1406,281
2015/5/26,156,2015/6/15,1086,1,6,1402,280
2015/5/26,155,2015/6/15,1007,1,6,1394,278
2015/5/27,154,2015/6/15,1410,1,6,1382,276
2015/5/27,153,2015/6/15,1405,1,6,1371,274
2015/5/27,152,2015/6/15,1314,1,6,1359,271
2015/5/27,151,2015/6/15,1281,1,6,1346,269
2015/5/27,150,2015/6/15,1468,1,6,1334,266
2015/5/27,149,2015/6/15,1393,1,6,1323,264
2015/5/27,148,2015/6/15,1442,1,6,1316,263
2015/5/28,147,2015/6/15,1497,1,6,1307,261
2015/5/28,146,2015/6/15,1461,1,6,1299,259
2015/5/28,145,2015/6/15,1067,1,6,1286,257
2015/5/28,144,2015/6/15,1231,1,6,1280,256
2015/5/28,143,2015/6/15,1314,1,6,1266,253
2015/5/28,142,2015/6/15,1318,1,6,1254,250
2015/5/28,141,2015/6/15,1219,1,6,1246,249
2015/5/28,140,2015/6/15,1037,1,6,1244,248
2015/5/29,139,2015/6/15,1427,1,6,1242,248
2015/5/29,138,2015/6/15,1097,1,6,1230,246
2015/5/29,137,2015/6/15,1199,1,6,1216,243
2015/5/29,136,2015/6/15,1489,1,6,1208,241
2015/5/29,135,2015/6/15,1398,1,6,1196,239
2015/5/29,134,2015/6/15,1287,1,6,1191,238
2015/5/29,133,2015/6/15,1019,1,6,1181,236
2015/5/29,132,2015/6/15,1290,1,6,1171,234
2015/5/30,131,2015/6/15,1086,1,6,1157,231
2015/5/30,130,2015/6/15,1040,1,6,1148,229
2015/5/30,129,2015/6/15,1495,1,6,1138,227
2015/5/30,128,2015/6/15,1391,1,6,1134,226
2015/5/30,127,2015/6/15,1197,1,6,1128,225
2015/5/30,126,2015/6/15,1031,1,6,1124,224
2015/5/30,125,2015/6/15,1243,1,6,1117,223
2015/5/30,124,2015/6/15,1266,1,6,1106,221
2015/5/31,123,2015/6/15,1379,1,6,1101,220
2015/5/31,122,2015/6/15,1472,1,6,1099,219
2015/5/31,121,2015/6/15,1054,1,6,1089,217
2015/5/31,120,2015/6/15,1387,1,6,1080,216
2015/5/31,119,2015/6/15,1054,1,6,1074,214
2015/5/31,118,2015/6/15,1068,1,6,1068,213
2015/5/31,117,2015/6/15,1196,1,6,1064,212
2015/6/1,116,2015/6/15,1143,1,6,1053,210
2015/6/1,115,2015/6/15,1266,1,6,1039,207
2015/6/1,114,2015/6/15,1498,1,6,1032,206
2015/6/1,113,2015/6/15,1345,1,6,1031,206
2015/6/1,112,2015/6/15,1215,1,6,1026,205
2015/6/1,111,2015/6/15,1461,1,6,1025,205
2015/6/1,110,2015/6/15,1457,1,6,1016,203
2015/6/1,109,2015/6/15,1144,1,6,1005,201
2015/6/2,108,2015/6/15,1060,1,6,994,198
2015/6/2,107,2015/6/15,1232,1,6,983,196
2015/6/2,106,2015/6/15,1141,1,6,969,193
2015/6/2,105,2015/6/15,1110,1,6,955,191
2015/6/2,104,2015/6/15,1429,1,6,947,189
2015/6/2,103,2015/6/15,1356,1,6,945,189
2015/6/2,102,2015/6/15,1373,1,6,944,188
2015/6/2,101,2015/6/15,1037,1,6,935,187
2015/6/3,100,2015/6/15,1426,1,6,921,184
2015/6/3,99,2015/6/15,1202,1,6,912,182
2015/6/3,98,2015/6/15,1290,1,6,905,181
2015/6/3,97,2015/6/15,1143,1,6,900,180
2015/6/3,96,2015/6/15,1227,1,6,886,177
2015/6/3,95,2015/6/15,1142,1,6,881,176
2015/6/3,94,2015/6/15,1169,1,6,875,175
2015/6/3,93,2015/6/15,1180,1,6,861,172
2015/6/4,92,2015/6/15,1229,1,6,857,171
2015/6/4,91,2015/6/15,1383,1,6,844,168
2015/6/4,90,2015/6/15,1147,1,6,840,168
2015/6/4,89,2015/6/15,1325,1,6,830,166
2015/6/4,88,2015/6/15,1297,1,6,817,163
2015/6/4,87,2015/6/15,1181,1,6,803,160
2015/6/4,86,2015/6/15,1313,1,6,794,158
2015/6/5,85,2015/6/15,1474,1,6,781,156
2015/6/5,84,2015/6/15,1394,1,6,767,153
2015/6/5,83,2015/6/15,1297,1,6,759,151
2015/6/5,82,2015/6/15,1470,1,6,751,150
2015/6/5,81,2015/6/15,1308,1,6,747,149
2015/6/5,80,2015/6/15,1373,1,6,743,148
2015/6/5,79,2015/6/15,1280,1,6,738,147
2015/6/5,78,2015/6/15,1091,1,6,735,147
2015/6/6,77,2015/6/15,1450,1,6,723,144
2015/6/6,76,2015/6/15,1307,1,6,722,144
2015/6/6,75,2015/6/15,1275,1,6,719,143
2015/6/6,74,2015/6/15,1033,1,6,718,143
2015/6/6,73,2015/6/15,1398,1,6,713,142
2015/6/6,72,2015/6/15,1143,1,6,707,141
2015/6/6,71,2015/6/15,1094,1,6,694,138
2015/6/6,70,2015/6/15,1117,1,6,687,137
2015/6/7,69,2015/6/15,1498,1,6,677,135
2015/6/7,68,2015/6/15,1431,1,6,674,134
2015/6/7,67,2015/6/15,1234,1,6,669,133
2015/6/7,66,2015/6/15,1163,1,6,663,132
2015/6/7,65,2015/6/15,1083,1,6,652,130
2015/6/7,64,2015/6/15,1251,1,6,642,128
2015/6/7,63,2015/6/15,1194,1,6,635,127
2015/6/7,62,2015/6/15,1173,1,6,634,126
2015/6/8,61,2015/6/15,1059,1,6,621,124
2015/6/8,60,2015/6/15,1017,1,6,610,122
2015/6/8,59,2015/6/15,1459,1,6,601,120
2015/6/8,58,2015/6/15,1086,1,6,594,118
2015/6/8,57,2015/6/15,1278,1,6,589,117
2015/6/8,56,2015/6/15,1493,1,6,588,117
2015/6/8,55,2015/6/15,1166,1,6,587,117
2015/6/9,54,2015/6/15,1141,1,6,586,117
2015/6/9,53,2015/6/15,1077,1,6,574,114
2015/6/9,52,2015/6/15,1455,1,6,571,114
2015/6/9,51,2015/6/15,1305,1,6,559,111
2015/6/9,50,2015/6/15,1004,1,6,547,109
2015/6/9,49,2015/6/15,1471,1,6,539,107
2015/6/9,48,2015/6/15,1474,1,6,525,105
2015/6/9,47,2015/6/15,1144,1,6,517,103
2015/6/10,46,2015/6/15,1007,1,6,512,102
2015/6/10,45,2015/6/15,1108,1,6,508,101
2015/6/10,44,2015/6/15,1274,1,6,496,99
2015/6/10,43,2015/6/15,1407,1,6,494,98
2015/6/10,42,2015/6/15,1093,1,6,490,98
2015/6/10,41,2015/6/15,1357,1,6,479,95
2015/6/10,40,2015/6/15,1224,1,6,469,93
2015/6/10,39,2015/6/15,1414,1,6,459,91
2015/6/11,38,2015/6/15,1024,1,6,454,90
2015/6/11,37,2015/6/15,1067,1,6,450,90
2015/6/11,36,2015/6/15,1284,1,6,437,87
2015/6/11,35,2015/6/15,1160,1,6,436,87
2015/6/11,34,2015/6/15,1191,1,6,428,85
2015/6/11,33,2015/6/15,1497,1,6,426,85
2015/6/11,32,2015/6/15,1256,1,6,420,84
2015/6/11,31,2015/6/15,1054,1,6,409,81
2015/6/12,30,2015/6/15,1106,1,6,395,79
2015/6/12,29,2015/6/15,1221,1,6,388,77
2015/6/12,28,2015/6/15,1310,1,6,383,76
2015/6/12,27,2015/6/15,1189,1,6,369,73
2015/6/12,26,2015/6/15,1454,1,6,363,72
2015/6/12,25,2015/6/15,1436,1,6,361,72
2015/6/12,24,2015/6/15,1126,1,6,354,70
2015/6/13,23,2015/6/15,1256,1,6,349,69
2015/6/13,22,2015/6/15,1205,1,6,339,67
2015/6/13,21,2015/6/15,1335,1,6,338,67
2015/6/13,20,2015/6/15,1004,1,6,324,64
2015/6/13,19,2015/6/15,1317,1,6,320,64
2015/6/13,18,2015/6/15,1166,1,6,306,61
2015/6/13,17,2015/6/15,1369,1,6,303,60
2015/6/13,16,2015/6/15,1375,1,6,301,60
2015/6/14,15,2015/6/15,1147,1,6,295,59
2015/6/14,14,2015/6/15,1353,1,6,293,58
2015/6/14,13,2015/6/15,1396,1,6,287,57
2015/6/14,12,2015/6/15,1420,1,6,281,56
2015/6/14,11,2015/6/15,1486,1,6,275,55
2015/6/14,10,2015/6/15,1063,1,6,267,53
2015/6/14,9,2015/6/15,1311,1,6,259,51
2015/6/14,8,2015/6/15,1428,1,6,247,49
2015/6/15,7,2015/6/15,1384,1,6,240,48
2015/6/15,6,2015/6/15,1366,1,6,232,46
2015/6/15,5,2015/6/15,1452,1,6,225,45
2015/6/15,4,2015/6/15,1161,1,6,212,42
2015/6/15,3,2015/6/15,1496,1,6,209,41
2015/6/15,2,2015/6/15,1291,1,6,203,40
2015/6/15,1,2015/6/15,1176,1,6,190,38
2015/5/17,240,2015/6/16,1023,2,6,2000,400
2015/5/17,239,2015/6/16,1077,2,6,1996,399
2015/5/17,238,2015/6/16,1191,2,6,1985,397
